"filename", "language", "JSON", "XML", "Properties", "Java", "comment", "blank", "total"
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\CSG2-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\CSG2-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\CSG2-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\CSG2-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\CSG2-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\CSG2-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\CSG2-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\CSG2-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\P-RR1.cfg", "Properties", 0, 0, 97, 0, 18, 1, 116
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\P-RR2.cfg", "Properties", 0, 0, 101, 0, 20, 1, 122
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\RSG1.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\RSG2.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\RSG3.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\RSG4.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\isisProtocolInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\otherProtocolImportInBgpInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\provenanceInfo.json", "JSON", 31766, 0, 0, 0, 0, 0, 31766
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\relatedStaticAndDirectInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.2\vpnBindingInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\ASG1.cfg", "Properties", 0, 0, 160, 0, 32, 1, 193
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\ASG2.cfg", "Properties", 0, 0, 160, 0, 32, 1, 193
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\ASG3.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\ASG4.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-1-1.cfg", "Properties", 0, 0, 139, 0, 32, 1, 172
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-1-5.cfg", "Properties", 0, 0, 139, 0, 32, 1, 172
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG1-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-1-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\CSG2-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\P-RR1.cfg", "Properties", 0, 0, 97, 0, 18, 1, 116
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\P-RR2.cfg", "Properties", 0, 0, 101, 0, 20, 1, 122
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\RSG1.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\RSG2.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\RSG3.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\RSG4.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\isisProtocolInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\otherProtocolImportInBgpInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\provenanceInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\relatedStaticAndDirectInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.3\vpnBindingInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\ASG1.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\ASG2.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\ASG3.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\ASG4.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-1-1.cfg", "Properties", 0, 0, 137, 0, 31, 1, 169
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-1-5.cfg", "Properties", 0, 0, 137, 0, 31, 1, 169
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG1-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-1-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\CSG2-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\P-RR1.cfg", "Properties", 0, 0, 97, 0, 18, 1, 116
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\P-RR2.cfg", "Properties", 0, 0, 101, 0, 20, 1, 122
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\RSG1.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\RSG2.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\RSG3.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\RSG4.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\isisProtocolInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\otherProtocolImportInBgpInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\provenanceInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\relatedStaticAndDirectInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case1.4\vpnBindingInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\ASG1.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\ASG2.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\ASG3.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\ASG4.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-1-1.cfg", "Properties", 0, 0, 135, 0, 31, 1, 167
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-1-5.cfg", "Properties", 0, 0, 135, 0, 31, 1, 167
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG1-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-1-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\CSG2-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\P-RR1.cfg", "Properties", 0, 0, 97, 0, 18, 1, 116
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\P-RR2.cfg", "Properties", 0, 0, 101, 0, 20, 1, 122
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\RSG1.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\RSG2.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\RSG3.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\RSG4.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\isisProtocolInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\otherProtocolImportInBgpInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\provenanceInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\relatedStaticAndDirectInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.1\vpnBindingInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\ASG1.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\ASG2.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\ASG3.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\ASG4.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-1-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG1-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-1-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
