"filename", "language", "JSON", "XML", "Properties", "Java", "comment", "blank", "total"
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\CSG2-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\P-RR1.cfg", "Properties", 0, 0, 97, 0, 18, 1, 116
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\P-RR2.cfg", "Properties", 0, 0, 101, 0, 20, 1, 122
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\RSG1.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\RSG2.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\RSG3.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\RSG4.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\isisProtocolInfo.json", "JSON", 2167, 0, 0, 0, 0, 0, 2167
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\otherProtocolImportInBgpInfo.json", "JSON", 166, 0, 0, 0, 0, 0, 166
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\provenanceInfo.json", "JSON", 21836, 0, 0, 0, 0, 0, 21836
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\relatedStaticAndDirectInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.2\vpnBindingInfo.json", "JSON", 4970, 0, 0, 0, 0, 0, 4970
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\ASG1.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\ASG2.cfg", "Properties", 0, 0, 159, 0, 31, 1, 191
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\ASG3.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\ASG4.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-1-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG1-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-1-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\CSG2-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\P-RR1.cfg", "Properties", 0, 0, 97, 0, 18, 1, 116
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\P-RR2.cfg", "Properties", 0, 0, 101, 0, 20, 1, 122
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\RSG1.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\RSG2.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\RSG3.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\RSG4.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\isisProtocolInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\otherProtocolImportInBgpInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\provenanceInfo.json", "JSON", 28800, 0, 0, 0, 0, 0, 28800
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\relatedStaticAndDirectInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case2.3\vpnBindingInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\ASG1.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\ASG2.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\ASG3.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\ASG4.cfg", "Properties", 0, 0, 158, 0, 31, 1, 190
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-1-1.cfg", "Properties", 0, 0, 137, 0, 31, 1, 169
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-1-5.cfg", "Properties", 0, 0, 137, 0, 31, 1, 169
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-2-1.cfg", "Properties", 0, 0, 139, 0, 32, 1, 172
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG1-2-5.cfg", "Properties", 0, 0, 139, 0, 32, 1, 172
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-1-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-1-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-1-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-1-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-1-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-2-1.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-2-2.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-2-3.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-2-4.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\CSG2-2-5.cfg", "Properties", 0, 0, 136, 0, 31, 1, 168
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\P-RR1.cfg", "Properties", 0, 0, 97, 0, 18, 1, 116
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\P-RR2.cfg", "Properties", 0, 0, 101, 0, 20, 1, 122
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\RSG1.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\RSG2.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\RSG3.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\RSG4.cfg", "Properties", 0, 0, 245, 0, 47, 1, 293
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\isisProtocolInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\otherProtocolImportInBgpInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\provenanceInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\relatedStaticAndDirectInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\isis\case3\vpnBindingInfo.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\peerInfo\PeerInfo1.1.json", "JSON", 1174, 0, 0, 0, 0, 0, 1174
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\peerInfo\PeerInfo1.2.json", "JSON", 1174, 0, 0, 0, 0, 0, 1174
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\peerInfo\PeerInfo1.3.json", "JSON", 1174, 0, 0, 0, 0, 0, 1174
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\peerInfo\PeerInfo2.1.json", "JSON", 1174, 0, 0, 0, 0, 0, 1174
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\peerInfo\PeerInfo2.2.json", "JSON", 1174, 0, 0, 0, 0, 0, 1174
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\peerInfo\PeerInfo2.3.json", "JSON", 1174, 0, 0, 0, 0, 0, 1174
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\peerInfo\PeerInfo3.1.json", "JSON", 1174, 0, 0, 0, 0, 0, 1174
"e:\Java\IdeaProjects\scalpel-23\networks\provenanceInfo\peerInfo\PeerInfo4.1.json", "JSON", 1174, 0, 0, 0, 0, 0, 1174
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\pom.xml", "XML", 0, 39, 0, 0, 0, 9, 48
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\BgpDiagnosis.java", "Java", 0, 0, 0, 79, 16, 16, 111
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\InputData.java", "Java", 0, 0, 0, 63, 0, 16, 79
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\common\BgpPeer.java", "Java", 0, 0, 0, 129, 12, 36, 177
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\common\BgpTopology.java", "Java", 0, 0, 0, 240, 46, 45, 331
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\common\Interface.java", "Java", 0, 0, 0, 34, 0, 12, 46
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\common\Layer2Edge.java", "Java", 0, 0, 0, 30, 0, 9, 39
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\common\Layer2Node.java", "Java", 0, 0, 0, 26, 0, 9, 35
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\common\Layer2Topology.java", "Java", 0, 0, 0, 103, 5, 15, 123
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\common\StaticRoute.java", "Java", 0, 0, 0, 48, 0, 17, 65
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\common\TemporalTest.java", "Java", 0, 0, 0, 14, 0, 3, 17
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\conditions\BgpCondition.java", "Java", 0, 0, 0, 102, 4, 38, 144
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\conditions\SelectionRoute.java", "Java", 0, 0, 0, 58, 1, 20, 79
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\forwardingtree\BgpForwardingTree.java", "Java", 0, 0, 0, 350, 46, 55, 451
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\forwardingtree\Generator.java", "Java", 0, 0, 0, 142, 103, 44, 289
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\forwardingtree\Node.java", "Java", 0, 0, 0, 24, 0, 8, 32
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\forwardingtree\StaticForwardingTree.java", "Java", 0, 0, 0, 61, 8, 15, 84
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\localization\PeerLocalizer.java", "Java", 0, 0, 0, 15, 0, 4, 19
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\localization\Violation.java", "Java", 0, 0, 0, 3, 0, 3, 6
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\util\ConfigTaint.java", "Java", 0, 0, 0, 46, 8, 6, 60
"e:\Java\IdeaProjects\scalpel-23\projects\bgp-diagnosis\src\main\java\org\sng\main\util\KeyWord.java", "Java", 0, 0, 0, 37, 1, 10, 48
"e:\Java\IdeaProjects\scalpel-23\projects\common\pom.xml", "XML", 0, 30, 0, 0, 0, 9, 39
"e:\Java\IdeaProjects\scalpel-23\projects\common\src\main\java\org\sng\datamodel\Ip.java", "Java", 0, 0, 0, 194, 3, 38, 235
"e:\Java\IdeaProjects\scalpel-23\projects\common\src\main\java\org\sng\datamodel\Layer1Edge.java", "Java", 0, 0, 0, 61, 0, 14, 75
"e:\Java\IdeaProjects\scalpel-23\projects\common\src\main\java\org\sng\datamodel\Layer1Node.java", "Java", 0, 0, 0, 55, 3, 14, 72
"e:\Java\IdeaProjects\scalpel-23\projects\common\src\main\java\org\sng\datamodel\Layer1Topology.java", "Java", 0, 0, 0, 50, 0, 10, 60
"e:\Java\IdeaProjects\scalpel-23\projects\common\src\main\java\org\sng\datamodel\Prefix.java", "Java", 0, 0, 0, 155, 3, 31, 189
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\pom.xml", "XML", 0, 39, 0, 0, 0, 10, 49
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\ibgp\IBgpNode.java", "Java", 0, 0, 0, 16, 0, 8, 24
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IBgpNode.java", "Java", 0, 0, 0, 16, 0, 8, 24
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IsisEdge.java", "Java", 0, 0, 0, 29, 0, 9, 38
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IsisEdgeValue.java", "Java", 0, 0, 0, 20, 0, 8, 28
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IsisNode.java", "Java", 0, 0, 0, 37, 0, 12, 49
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IsisTopology.java", "Java", 0, 0, 0, 24, 0, 8, 32
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\main\IgpDiagnosis.java", "Java", 0, 0, 0, 261, 34, 50, 345
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\main\Main.java", "Java", 0, 0, 0, 43, 4, 9, 56
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\parse\JsonParser.java", "Java", 0, 0, 0, 101, 12, 19, 132
"e:\Java\IdeaProjects\scalpel-23\projects\pom.xml", "XML", 0, 39, 0, 0, 0, 9, 48
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case1.1.json", "JSON", 748, 0, 0, 0, 0, 0, 748
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case1.2.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case1.3.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case2.1.json", "JSON", 751, 0, 0, 0, 0, 0, 751
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case2.2.json", "JSON", 748, 0, 0, 0, 0, 0, 748
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case2.3.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case3.1.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case4.1.json", "JSON", 748, 0, 0, 0, 0, 0, 748
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\test.json", "JSON", 747, 0, 0, 0, 0, 0, 747
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case1.1.json", "JSON", 30, 0, 0, 0, 0, 0, 30
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case1.2.json", "JSON", 30, 0, 0, 0, 0, 0, 30
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case1.3.json", "JSON", 22, 0, 0, 0, 0, 0, 22
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case2.1.json", "JSON", 18, 0, 0, 0, 0, 0, 18
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case2.2.json", "JSON", 69, 0, 0, 0, 0, 0, 69
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case2.3.json", "JSON", 32, 0, 0, 0, 0, 0, 32
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case3.1.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case4.1.json", "JSON", 22, 0, 0, 0, 0, 0, 22
"Total", "-", 274347, 147, 70319, 2666, 16351, 1215, 365045